fusaPseu_CS3096	Fusarium pseudograminearum CS3096	eukaryota	Fungi	1028729
fusaPseu_CS3270	Fusarium pseudograminearum CS3270	eukaryota	Fungi	101028
fusaVert_7600	Fusarium verticillioides 7600	eukaryota	Fungi	117187
kazaAfri_CBS_2517	Kazachstania africana CBS 2517	eukaryota	Fungi	432096
kazaNaga_CBS_8797	Kazachstania naganishii CBS 8797	eukaryota	Fungi	1071383
kluyLact_NRRL_Y_1140	Kluyveromyces lactis NRRL Y-1140	eukaryota	Fungi	28985
komaPast_CBS_7435	Komagataella pastoris CBS 7435	eukaryota	Fungi	4922
komaPast_GS115	Komagataella phaffii GS115	eukaryota	Fungi	644223
lachKluy_NRRL_Y_12651	Lachancea kluyveri NRRL Y-12651	eukaryota	Fungi	4934
lachTher_CBS_6340	Lachancea thermotolerans CBS 6340	eukaryota	Fungi	381046
magnOryz_70_15	Magnaporthe oryzae 70-15	eukaryota	Fungi	318829
millFari_CBS_7064	Millerozyma farinosa CBS 7064	eukaryota	Fungi	4920
myceTher_ATCC42464	Thermothelomyces thermophila ATCC 42464	eukaryota	Fungi	78579
naumCast_CBS_4309	Naumovozyma castellii CBS 4309	eukaryota	Fungi	27288
naumDair_CBS_421	Naumovozyma dairenensis CBS 421	eukaryota	Fungi	1071378
neurCras_OR74A	Neurospora crassa OR74A	eukaryota	Fungi	5141
ogatPara_DL_1	Ogataea parapolymorpha DL-1	eukaryota	Fungi	1005962
peniChry_P2NIAD18	Penicillium chrysogenum P2niaD18	eukaryota	Fungi	5076
sacCer3	Saccharomyces cerevisiae (S288c Apr 2011)	eukaryota	Fungi	4932
saccSp_BOULARDII_17	Saccharomyces sp. boulardii 17	eukaryota	Fungi	252598
saccSp_BOULARDII_ATCCMYA_796	Saccharomyces sp. boulardii ATCC MYA-796	eukaryota	Fungi	252598
saccSp_ASHBYA_ACERI	Saccharomycetaceae sp. Ashbya aceri	eukaryota	Fungi	566037
scheStip_CBS_6054	Scheffersomyces stipitis CBS 6054	eukaryota	Fungi	4924
schiPomb_972H	Schizosaccharomyces pombe 972h-	eukaryota	Fungi	4896
sporReil_SRZ2	Sporisorium reilianum SRZ2	eukaryota	Fungi	999809
tetrBlat_CBS_6284	Tetrapisispora blattae CBS 6284	eukaryota	Fungi	1071379
tetrPhaf_CBS_4417	Tetrapisispora phaffii CBS 4417	eukaryota	Fungi	113608
thieTerr_NRRL_8126	Thielavia terrestris NRRL 8126	eukaryota	Fungi	35720
toruDelb_CBS_1146	Torulaspora delbrueckii CBS 1146	eukaryota	Fungi	1076872
ustiMayd_521	Ustilago maydis 521	eukaryota	Fungi	5270
valsMali_03_8	Valsa mali 03-8	eukaryota	Fungi	105487
vertDahl_JR2	Verticillium dahliae JR2	eukaryota	Fungi	1202531
vertDahl_VDLS_17	Verticillium dahliae VdLs.17	eukaryota	Fungi	498257
yarrLipo_CLIB122	Yarrowia lipolytica CLIB122	eukaryota	Fungi	284591
yarrLipo_PO1F	Yarrowia lipolytica PO1f	eukaryota	Fungi	1445506
yarrLipo_WSH_Z06	Yarrowia lipolytica WSH-Z06	eukaryota	Fungi	1437815
zygoRoux_CBS_732	Zygosaccharomyces rouxii CBS 732	eukaryota	Fungi	4956
anoGam2	Anopheles gambiae (AgamP4)	eukaryota	Insect	180454
apiMel1	Apis mellifera (DH4) (honey bee)	eukaryota	Insect	7460
bomTer1	Bombus terrestris (buff-tailed bumblebee)	eukaryota	Insect	30195
droAna3	Drosophila ananassae (D. ananassae Feb. 2006 Agencourt CAF1)	eukaryota	Insect	7217
droEre2	Drosophila erecta (D. erecta Feb. 2006 Agencourt CAF1)	eukaryota	Insect	7220
droGri2	Drosophila grimshawi (D. grimshawi Feb. 2006 Agencourt CAF1)	eukaryota	Insect	7222
dm6	Drosophila melanogaster (D. melanogaster Aug. 2014 BDGP Release 6 + ISO1 MT/dm6)	eukaryota	Insect	7227
droMoj3	Drosophila mojavensis (D. mojavensis Feb. 2006 Agencourt CAF1)	eukaryota	Insect	7230
droPer1	Drosophila persimilis (D. persimilis Oct. 2005 Broad)	eukaryota	Insect	7234
dp4	Drosophila pseudoobscura (D. pseudoobscura Feb. 2006)	eukaryota	Insect	7237
droSec1	Drosophila sechellia (D. sechellia Oct. 2005 Broad)	eukaryota	Insect	7238
droSim1	Drosophila simulans (D. simulans Apr. 2005 WUGSC mosaic 1.0)	eukaryota	Insect	7240
droVir3	Drosophila virilis (D. virilis Feb. 2006 Agencourt CAF1)	eukaryota	Insect	7244
droWil1	Drosophila willistoni (D. willistoni Feb. 2006)	eukaryota	Insect	7260
droYak2	Drosophila yakuba (D. yakuba Nov. 2005 WUGSC 7.1)	eukaryota	Insect	7245
mayDes1	Mayetiola destructor (Hessian fly)	eukaryota	Insect	39758
nasVit1	Nasonia vitripennis AsymCS (jewel wasp)	eukaryota	Insect	7425
triCas1	Tribolium castaneum (Georgia GA2) (red flour beetle)	eukaryota	Insect	7070
ailMel1	Ailuropoda melanoleuca (panda) (BGI-Shenzhen AilMel 1.0 Dec 2009)	eukaryota	Mammal	9646
balAcu1	Balaenoptera acutorostrata scammoni (Minke whale Oct. 2013 BalAcu1.0/balAcu1)	eukaryota	Mammal	9767
bosTau8	Bos taurus (Cow Jun. 2014 Bos_taurus_UMD_3.1.1/bosTau8)	eukaryota	Mammal	9913
calJac3	Callithrix jacchus (marmoset) (WUGSC 3.2 Mar 2009)	eukaryota	Mammal	9483
canFam3	Canis familiaris (dog) (CanFam3.1 Sept 2011)	eukaryota	Mammal	9612
cavPor3	Cavia porcellus (Guinea pig) (Broad Feb 2008)	eukaryota	Mammal	10141
cerSim1	Ceratotherium simum (White rhinoceros May 2012 CerSimSim1.0/cerSim1)	eukaryota	Mammal	9807
criGri1	Cricetulus griseus cell line CHO-K1 (Chinese hamster ovary CriGri 1.0 Aug 2011)	eukaryota	Mammal	10029
dasNov3	Dasypus novemcinctus (Armadillo Dec. 2011 Baylor/dasNov3)	eukaryota	Mammal	9361
dipOrd1	Dipodomys ordii (Kangaroo rat Jul. 2008 Broad/dipOrd1)	eukaryota	Mammal	10020
equCab2	Equus caballus (horse) (Sep 2007)	eukaryota	Mammal	9796
eriEur2	Erinaceus europaeus (Hedgehog May 2012 EriEur2.0/eriEur2)	eukaryota	Mammal	9365
felCat5	Felis catus (cat) (Felis_catus-6.2 Sept 2011)	eukaryota	Mammal	9685
gorGor4	Gorilla gorilla gorilla (Gorilla Dec 2014 gorGor4.1/gorGor4)	eukaryota	Mammal	9593
hetGla2	Heterocephalus glaber (Naked mole-rat Jan. 2012 Broad HetGla_female_1.0/hetGla2)	eukaryota	Mammal	10181
hg19	Homo sapiens (hg19 - NCBI Build 37.1 Feb 2009)	eukaryota	Mammal	9606
loxAfr3	Loxodonta africana (elephant) (Broad/July 2009)	eukaryota	Mammal	9785
rheMac8	Macaca mulatta (Rhesus Nov. 2015 BCM Mmul8.0.1/rheMac8)	eukaryota	Mammal	9544
macEug2	Macropus eugenii (Wallaby Sep. 2009 TWGS Meug_1.1/macEug2)	eukaryota	Mammal	9315
micMur2	Microcebus murinus (Mouse lemur May 2015 Mmur_2.0/micMur2)	eukaryota	Mammal	30608
monDom5	Monodelphis domestica (opossum) (Broad Oct 2006)	eukaryota	Mammal	13616
mm10	Mus musculus (mm10 Dec 2011)	eukaryota	Mammal	10090
musFur1	Mustela putorius furo (Ferret  Apr. 2011 MusPutFur1.0/musFur1)	eukaryota	Mammal	9668
myoLuc2	Myotis lucifugus (Microbat Jul. 2010 Broad Institute Myoluc2.0/myoLuc2)	eukaryota	Mammal	59463
nomLeu3	Nomascus leucogenys (Gibbon Oct. 2012 GGSC Nleu3.0/nomLeu3)	eukaryota	Mammal	61853
ochPri3	Ochotona princeps (Pika May 2012 OchPri3.0/ochPri3)	eukaryota	Mammal	9978
ornAna1	Ornithorhynchus anatinus (platypus) (WUGSC 5.0.1 Mar 2007)	eukaryota	Mammal	9258
oryCun2	Oryctolagus cuniculus (rabbit) (Broad Apr 2009)	eukaryota	Mammal	9986
otoGar3	Otolemur garnettii (Bushbaby Mar. 2011 Broad/otoGar3)	eukaryota	Mammal	30611
oviAri3	Ovis aries (sheep) (Feb 2010)	eukaryota	Mammal	9940
panTro4	Pan troglodytes (Chimp Feb. 2011 CSAC 2.1.4/panTro4)	eukaryota	Mammal	9598
papAnu2	Papio anubis (Baboon Mar. 2012 Baylor Panu_2.0/papAnu2)	eukaryota	Mammal	9555
papHam1	Papio hamadryas (baboon) (Nov 2008)	eukaryota	Mammal	9557
ponAbe2	Pongo pygmaeus abelii (Orangutan July 2007 WUGSC 2.0.2/ponAbe2)	eukaryota	Mammal	9600
proCap1	Procavia capensis (Rock hyrax Jul. 2008 Broad/proCap1)	eukaryota	Mammal	9813
pteVam1	Pteropus vampyrus (Megabat Jul. 2008 Broad/pteVam1)	eukaryota	Mammal	132908
rn6	Rattus norvegicus (Rat Jul. 2014 RGSC 6.0/rn6)	eukaryota	Mammal	10116
saiBol1	Saimiri boliviensis (Squirrel monkey Oct. 2011 Broad/saiBol1)	eukaryota	Mammal	27679
sarHar1	Sarcophilus harrisii (Tasmanian devil Feb. 2011 WTSI Devil_ref v7.0/sarHar1)	eukaryota	Mammal	9305
sorAra2	Sorex araneus (Shrew Aug. 2008 Broad/sorAra2)	eukaryota	Mammal	42254
speTri2	Spermophilus tridecemlineatus (Squirrel Nov. 2011 Broad/speTri2)	eukaryota	Mammal	43179
susScr11	Sus scrofa (Pig Feb 2017 Sscrofa11.1/susScr11)	eukaryota	Mammal	9823
tarSyr2	Tarsius syrichta (Tarsier Sep. 2013 Tarsius_syrichta-2.0.1/tarSyr2)	eukaryota	Mammal	1868482
triMan1	Trichechus manatus latirostris (Manatee Oct. 2011 Broad v1.0/triMan1)	eukaryota	Mammal	9778
turTru2	Tursiops truncatus (Dolphin Oct. 2011 Baylor Ttru_1.4/turTru2)	eukaryota	Mammal	9739
vicPac2	Vicugna pacos (Alpaca Mar. 2013 Vicugna_pacos-2.0.1/vicPac2)	eukaryota	Mammal	30538
bruMal1	Brugia malayi	eukaryota	Nematode	6279
caePb2	Caenorhabditis brenneri (WUGSC 6.0.1 Feb 2008)	eukaryota	Nematode	135651
cb3	Caenorhabditis briggsae (C. briggsae Jan. 2007 WUGSC 1.0/cb3)	eukaryota	Nematode	6238
ce11	Caenorhabditis elegans (C. elegans Feb 2013 WBcel235/ce11)	eukaryota	Nematode	6239
caeJap1	Caenorhabditis japonica (WUGSC 3.0.2 Mar 2008)	eukaryota	Nematode	281687
caeRem3	Caenorhabditis remanei (WUGSC 15.0.1 May 2007)	eukaryota	Nematode	31234
hetGly1	Heterodera glycines (soybean cyst nematode) (OP25)	eukaryota	Nematode	51029
hetBac1	Heterorhabditis bacteriophora M31e	eukaryota	Nematode	37862
loaLoa1	Loa loa (V3.1)	eukaryota	Nematode	7209
panRed1	Panagrellus redivivus MT8872	eukaryota	Nematode	6233
priPac1	Pristionchus pacificus (WUGSC 5.0 Feb 2007)	eukaryota	Nematode	54126
strRat1	Strongyloides ratti	eukaryota	Nematode	34506
triSpi1	Trichinella spiralis (ISS 195)	eukaryota	Nematode	6334	
araTha1	Arabidopsis thaliana (TAIR10 Feb 2011)	eukaryota	Plant	3702
braDis2	Brachypodium distachyon Bd21 (JGI v3.0)	eukaryota	Plant	15368
braOle1	Brassica oleracea var. oleracea TO1000	eukaryota	Plant	3712
carPap1	Carica papaya (papaya)	eukaryota	Plant	3649
cucSat1	Cucumis sativus (cucumber)	eukaryota	Plant	3659
fraVes1	Fragaria vesca (strawberry) (v2.0.a1)	eukaryota	Plant	57918
glyMax2	Glycine max (soybean) (Wm82.a2)	eukaryota	Plant	3847
gosRai2	Gossypium raimondii (Cotton v2)	eukaryota	Plant	29730
malDom1	Malus x domestica (apple v3.0.a1)	eukaryota	Plant	3750
manEsc6	Manihot esculenta (Cassava v6)	eukaryota	Plant	3983
medTru4	Medicago truncatula (Mt4.0v1)	eukaryota	Plant	3880
orySat7	Oryza sativa	eukaryota	Plant	4530
selMoe1	Selaginella moellendorffii	eukaryota	Plant	88036
phyPat3	Physcomitrella patens	eukaryota	Plant	3218
popTri3	Populus trichocarpa (JGI v3.0)	eukaryota	Plant	3694
solPen1	Solanum pennellii (tomato)	eukaryota	Plant	28526
sorBic3	Sorghum bicolor (Version 3.1)	eukaryota	Plant	4558
spiPol1	Spirodela polyrhiza (great duckweed)	eukaryota	Plant	29656
vitVin1	Vitis vinifera (Grapevine 12X)	eukaryota	Plant	29760
zeaMay7	Zea mays B73 (RefGen_v4 AGPv4)	eukaryota	Plant	4577
anoCar2	Anolis carolinensis (lizard) (Broad AnoCar2.0 May 2010)	eukaryota	Vertebrate	28377
calMil1	Callorhinchus milii (Elephant shark Dec. 2013 Callorhinchus_milii-6.1.3/calMil1)	eukaryota	Vertebrate	7868
chrPic1	Chrysemys picta bellii (Painted turtle Dec. 2011 v3.0.1/chrPic1)	eukaryota	Vertebrate	8479
gadMor1	Gadus morhua (Atlantic cod May 2010 Genofisk GadMor_May2010/gadMor1)	eukaryota	Vertebrate	8049
galGal5	Gallus gallus (Chicken Dec. 2015 (Gallus_gallus-5.0/galGal5)	eukaryota	Vertebrate	9031
gasAcu1	Gasterosteus aculeatus (stickleback) (Broad 1.0 Feb 2006)	eukaryota	Vertebrate	69293
geoFor1	Geospiza fortis (Medium ground finch Apr. 2012 GeoFor_1.0/geoFor1)	eukaryota	Vertebrate	48883
latCha1	Latimeria chalumnae (Coelacanth Aug. 2011 Broad/latCha1)	eukaryota	Vertebrate	7897
melGal5	Meleagris gallopavo (Turkey Nov. 2014 TGC Turkey_5.0/melGal5)	eukaryota	Vertebrate	9103
melUnd1	Melopsittacus undulatus (Budgerigar Sep. 2011 WUSTL v6.3/melUnd1)	eukaryota	Vertebrate	13146
oreNil2	Oreochromis niloticus (Nile tilapia Jan. 2011 Broad oreNil1.1/oreNil2)	eukaryota	Vertebrate	8128
oryLat2	Oryzias latipes (Medaka) (Oct 2005)	eukaryota	Vertebrate	8090
taeGut2	Taeniopygia guttata (Zebra finch Feb. 2013 WashU taeGut324/taeGut2)	eukaryota	Vertebrate	59729
fr3	Takifugu rubripes (Fugu Oct. 2011 FUGU5/fr3)	eukaryota	Vertebrate	31033
tetNig2	Tetraodon nigroviridis (tetraodon) (Genoscope 8.0 Mar 2007)	eukaryota	Vertebrate	99883
xenTro9	Xenopus tropicalis (X. tropicalis Jul. 2016 Xenopus_tropicalis_v9.1/xenTro9)	eukaryota	Vertebrate	8364
